1.19.2,हृदयानि व्यदारयत्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v19l002.mp3
1.19.3,नभश्च पृथिवीं चैव,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v19l003.mp3
1.19.4,तुमुलो व्यनुनादयन्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v19l004.mp3
1.20.1,अथ व्यवस्थितान् दृष्ट्वा,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v20l001.mp3
1.20.2,धार्तराष्ट्रान् कपिध्वजः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v20l002.mp3
1.20.3,प्रवृत्ते शस्त्रसम्पाते,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v20l003.mp3
1.20.4,धनुरुद्यम्य पाण्डवः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v20l004.mp3
1.21.0,अर्जुन उवाच --,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v21l001.mp3
1.21.1,सेनयोरुभयोर्मध्ये,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v21l002.mp3
1.21.2,रथं स्थापय मेऽच्युत,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v21l003.mp3
1.22.1,यावदेतान्निरीक्षेऽहम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v22l001.mp3
1.22.2,योद्धुकामानवस्थितान्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v22l002.mp3
1.22.3,कैर्मया सह योद्धव्यम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v22l003.mp3
1.22.4,अस्मिन् रणसमुद्यमे,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v22l004.mp3
1.23.1,योत्स्यमानानवेक्षेऽहम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v23l001.mp3
1.23.2,य एतेऽत्र समागताः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v23l002.mp3
1.23.3,धार्तराष्ट्रस्य दुर्बुद्धेः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v23l003.mp3
1.23.4,युद्धे प्रियचिकीर्षवः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v23l004.mp3
1.24.0,सञ्जय उवाच --,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v24l001.mp3
1.24.1,एवमुक्तो हृषीकेशः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v24l002.mp3
1.24.2,गुडाकेशेन भारत,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v24l003.mp3
1.24.3,सेनयोरुभयोर्मध्ये,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v24l004.mp3
1.24.4,स्थापयित्वा रथोत्तमम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v24l005.mp3
1.25.1,भीष्मद्रोणप्रमुखतः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v25l001.mp3
1.25.2,सर्वेषां च महीक्षिताम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v25l002.mp3
1.25.3,उवाच पार्थ पश्यैतान्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v25l003.mp3
1.25.4,समवेतान् कुरूनिति,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v25l004.mp3
1.26.1,तत्रापश्यत् स्थितान् पार्थः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v26l001.mp3
1.26.2,पितॄनथ पितामहान्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v26l002.mp3
1.26.3,आचार्यान् मातुलान् भ्रातॄन्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v26l003.mp3
1.26.4,पुत्रान् पौत्रान् सखींस्तथा,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v26l004.mp3
1.27.1,श्वशुरान् सुहृदश्चैव,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v27l001.mp3
1.27.2,सेनयोरुभयोरपि,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v27l002.mp3
1.27.3,तान् समीक्ष्य स कौन्तेयः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v27l003.mp3
1.27.4,सर्वान् बन्धूनवस्थितान्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v27l004.mp3
1.28.0,अर्जुन उवाच --,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v28l001.mp3
1.28.1,दृष्ट्वेमं स्वजनं कृष्ण,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v28l002.mp3
1.28.2,युयुत्सुं समुपस्थितम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v28l003.mp3
1.29.1,सीदन्ति मम गात्राणि,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v29l001.mp3
1.29.2,मुखं च परिशुष्यति,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v29l002.mp3
1.29.3,वेपथुश्च शरीरे मे,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v29l003.mp3
1.29.4,रोमहर्षश्च जायते,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v29l004.mp3
1.30.1,गाण्डीवं स्रंसते हस्तात्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v30l001.mp3
1.30.2,त्वक्चैव परिदह्यते,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v30l002.mp3
1.30.3,न च शक्नोम्यवस्थातुम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v30l003.mp3
1.30.4,भ्रमतीव च मे मनः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v30l004.mp3
1.31.1,निमित्तानि च पश्यामि,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v31l001.mp3
1.31.2,विपरीतानि केशव,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v31l002.mp3
1.31.3,न च श्रेयोऽनुपश्यामि,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v31l003.mp3
1.31.4,हत्वा स्वजनमाहवे,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v31l004.mp3
1.32.1,न काङ्क्षे विजयं कृष्ण,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v32l001.mp3
1.32.2,न च राज्यं सुखानि च,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v32l002.mp3
1.32.3,किं नो राज्येन गोविन्द,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v32l003.mp3
1.32.4,किं भोगैर्जीवितेन वा,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v32l004.mp3
1.33.1,येषामर्थे काङ्क्षितं नः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v33l001.mp3
1.33.2,राज्यं भोगाः सुखानि च,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v33l002.mp3
1.33.3,त इमेऽवस्थिता युद्धे,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v33l003.mp3
1.33.4,प्राणांस्त्यक्त्वा धनानि च,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v33l004.mp3
1.34.1,आचार्याः पितरः पुत्राः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v34l001.mp3
1.34.2,तथैव च पितामहाः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v34l002.mp3
1.34.3,मातुलाः श्वशुराः पौत्राः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v34l003.mp3
1.34.4,श्यालाः सम्बन्धिनस्तथा,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v34l004.mp3
1.35.1,एतान्न हन्तुमिच्छामि,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v35l001.mp3
1.35.2,घ्नतोऽपि मधुसूदन,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v35l002.mp3
1.35.3,अपि त्रैलोक्यराज्यस्य,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v35l003.mp3
1.35.4,हेतोः किं नु महीकृते,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v35l004.mp3
1.36.1,निहत्य धार्तराष्ट्रान्नः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v36l001.mp3
1.36.2,का प्रीतिः स्याज्जनार्दन,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v36l002.mp3
1.36.3,पापमेवाश्रयेदस्मान्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v36l003.mp3
1.36.4,हत्वैतानाततायिनः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v36l004.mp3
1.37.1,तस्मान्नार्हा वयं हन्तुम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v37l001.mp3
1.37.2,धार्तराष्ट्रान् स्वबान्धवान्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v37l002.mp3
1.37.3,स्वजनं हि कथं हत्वा,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v37l003.mp3
1.37.4,सुखिनः स्याम माधव,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v37l004.mp3
1.38.1,यद्यप्येते न पश्यन्ति,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v38l001.mp3
1.38.2,लोभोपहतचेतसः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v38l002.mp3
1.38.3,कुलक्षयकृतं दोषम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v38l003.mp3
1.38.4,मित्रद्रोहे च पातकम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v38l004.mp3
1.39.1,कथं न ज्ञेयमस्माभिः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v39l001.mp3
1.39.2,पापादस्मान्निवर्तितुम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v39l002.mp3
1.39.3,कुलक्षयकृतं दोषम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v39l003.mp3
1.39.4,प्रपश्यद्भिर्जनार्दन,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v39l004.mp3
1.40.1,कुलक्षये प्रणश्यन्ति,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v40l001.mp3
1.40.2,कुलधर्माः सनातनाः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v40l002.mp3
1.40.3,धर्मे नष्टे कुलं कृत्स्नम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v40l003.mp3
1.40.4,अधर्मोऽभिभवत्युत,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v40l004.mp3
1.41.1,अधर्माभिभवात् कृष्ण,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v41l001.mp3
1.41.2,प्रदुष्यन्ति कुलस्त्रियः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v41l002.mp3
1.41.3,स्त्रीषु दुष्टासु वार्ष्णेय,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v41l003.mp3
1.41.4,जायते वर्णसङ्करः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v41l004.mp3
1.42.1,सङ्करो नरकायैव,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v42l001.mp3
1.42.2,कुलघ्नानां कुलस्य च,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v42l002.mp3
1.42.3,पतन्ति पितरो ह्येषाम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v42l003.mp3
1.42.4,लुप्तपिण्डोदकक्रियाः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v42l004.mp3
1.43.1,दोषैरेतैः कुलघ्नानाम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v43l001.mp3
1.43.2,वर्णसङ्करकारकैः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v43l002.mp3
1.43.3,उत्साद्यन्ते जातिधर्माः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v43l003.mp3
1.43.4,कुलधर्माश्च शाश्वताः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v43l004.mp3
1.44.1,उत्सन्नकुलधर्माणाम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v44l001.mp3
1.44.2,मनुष्याणां जनार्दन,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v44l002.mp3
1.44.3,नरके नियतं वासः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v44l003.mp3
1.44.4,भवतीत्यनुशुश्रुम,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v44l004.mp3
1.45.1,अहो बत महत्पापम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v45l001.mp3
1.45.2,कर्तुं व्यवसिता वयम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v45l002.mp3
1.45.3,यद्राज्यसुखलोभेन,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v45l003.mp3
1.45.4,हन्तुं स्वजनमुद्यताः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v45l004.mp3
1.46.1,यदि मामप्रतीकारम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v46l001.mp3
1.46.2,अशस्त्रं शस्त्रपाणयः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v46l002.mp3
1.46.3,धार्तराष्ट्रा रणे हन्युः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v46l003.mp3
1.46.4,तन्मे क्षेमतरं भवेत्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v46l004.mp3
1.47.0,सञ्जय उवाच --,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v47l001.mp3
1.47.1,एवमुक्त्वाऽर्जुनः सङ्ख्ये,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v47l002.mp3
1.47.2,रथोपस्थ उपाविशत्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v47l003.mp3
1.47.3,विसृज्य सशरं चापम्,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v47l004.mp3
1.47.4,शोकसंविग्नमानसः,https://chinmayagita.net/wp-content/uploads/bvg/01/bvg01v47l005.mp3
2.1.0,सञ्जय उवाच --,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v01l001.mp3
2.1.1,तं तथा कृपयाविष्टम्,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v01l002.mp3
2.1.2,अश्रुपूर्णाकुलेक्षणम्,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v01l003.mp3
2.1.3,विषीदन्तमिदं वाक्यम्,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v01l004.mp3
2.1.4,उवाच मधुसूदनः,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v01l005.mp3
2.2.0,श्रीभगवानुवाच --,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v02l001.mp3
2.2.1,कुतस्त्वा कश्मलमिदम्,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v02l002.mp3
2.2.2,विषमे समुपस्थितम्,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v02l003.mp3
2.2.3,अनार्यजुष्टमस्वर्ग्यम्,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v02l004.mp3
2.2.4,अकीर्तिकरमर्जुन,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v02l005.mp3
2.3.1,क्लैब्यं मा स्म गमः पार्थ,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v03l001.mp3
2.3.2,नैतत्त्वय्युपपद्यते,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v03l002.mp3
2.3.3,क्षुद्रं हृदयदौर्बल्यम्,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v03l003.mp3
2.3.4,त्यक्त्वोत्तिष्ठ परन्तप,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v03l004.mp3
2.4.0,अर्जुन उवाच --,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v04l001.mp3
2.4.1,कथं भीष्ममहं सङ्ख्ये,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v04l002.mp3
2.4.2,द्रोणं च मधुसूदन,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v04l003.mp3
2.4.3,इषुभिः प्रतियोत्स्यामि,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v04l004.mp3
2.4.4,पूजार्हावरिसूदन,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v04l005.mp3
2.5.1,** गुरूनहत्वा हि महानुभावान्,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v05l001.mp3
2.5.2,श्रेयो भोक्तुं भैक्ष्यमपीह लोके,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v05l002.mp3
2.5.3,हत्वाऽर्थकामांस्तु गुरूनिहैव,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v05l003.mp3
2.5.4,भुञ्जीय भोगान् रुधिरप्रदिग्धान्,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v05l004.mp3
2.6.1,न चैतद्विद्मः कतरन्नो गरीयः,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v06l001.mp3
2.6.2,यद्वा जयेम यदि वा नो जयेयुः,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v06l002.mp3
2.6.3,यानेव हत्वा न जिजीविषामः,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v06l003.mp3
2.6.4,तेऽवस्थिताः प्रमुखे धार्तराष्ट्राः,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v06l004.mp3
2.7.1,कार्पण्यदोषोपहतस्वभावः,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v07l001.mp3
2.7.2,पृच्छामि त्वां धर्मसम्मूढचेताः,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v07l002.mp3
2.7.3,यच्छ्रेयः स्यान्निश्चितं ब्रूहि तन्मे,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v07l003.mp3
2.7.4,शिष्यस्तेऽहं शाधि मां त्वां प्रपन्नम्,https://chinmayagita.net/wp-content/uploads/bvg/02/bvg02v07l004.mp3
